ID,City,Latitude,Longitude,Country,State
6075061,Mirabel,45.65008,-74.08251,CA,10
6075081,Miramichi,47.02895,-65.50186,CA,4
6075292,Mission,49.13298,-122.30258,CA,2
6075357,Mississauga,43.5789,-79.6583,CA,8
6075359,Mississauga Beach,43.25876,-79.08625,CA,8
6075491,Mistissini,50.41832,-73.86895,CA,10
6076211,Moncton,46.09454,-64.7965,CA,4
6076690,Montague,46.16681,-62.64866,CA,9
6076939,Montebello,45.6501,-74.93258,CA,10
6077128,Mont-Laurier,46.55011,-75.4993,CA,10
6077243,Montréal,45.50884,-73.58781,CA,10
6077251,Montréal-Est,45.63202,-73.5075,CA,10
6077265,Montréal-Ouest,45.45286,-73.64918,CA,10
6077315,Mont-Royal,45.51675,-73.64918,CA,10
6077338,Mont-Saint-Grégoire,45.33338,-73.16585,CA,10
6077340,Mont-Saint-Hilaire,45.56515,-73.1868,CA,10
6077445,Mont-Tremblant,46.21274,-74.58438,CA,10
6077991,Moose Factory,51.26689,-80.61624,CA,8
6078112,Moose Jaw,50.40005,-105.53445,CA,11
6078177,Moose Lake,49.20559,-95.30629,CA,3
6078359,Moosomin,50.14261,-101.66666,CA,11
6078372,Moosonee,51.27931,-80.6345,CA,8
6078447,Morden,49.1919,-98.10136,CA,3
6078607,Morin-Heights,45.90009,-74.24922,CA,10
6078636,Morinville,53.80014,-113.65203,CA,1
6078727,Morris,49.35499,-97.36567,CA,3
6078737,Morrisburg,44.9001,-75.18261,CA,8
6079673,Mount Albert,44.13341,-79.3163,CA,8
6080088,Mount Brydges,42.90009,-81.48306,CA,8
6080488,Mount Dennis,43.68694,-79.48917,CA,8
6082231,Mount Pearl,47.51659,-52.78135,CA,5
6085444,Nackawic,45.99666,-67.24028,CA,4
6085532,Nahanni Butte,61.03346,-123.38639,CA,13
6085665,Nakusp,50.24987,-117.80226,CA,2
6085772,Nanaimo,49.16638,-123.94003,CA,2
6085892,Nanton,50.35008,-113.76866,CA,1
6085931,Napanee,44.25012,-76.94944,CA,8
6085960,Napierville,45.18648,-73.40468,CA,10
6086590,Neebing,48.1668,-89.41683,CA,8
6086673,Neepawa,50.22892,-99.46642,CA,3
6086871,Nelson,49.49985,-117.28553,CA,2
6087029,Nepean,45.33619,-75.7225,CA,8
6087315,Neustadt,44.08339,-80.99973,CA,8
6087579,New Glasgow,45.58344,-62.64863,CA,7
6087591,New Hamburg,43.38339,-80.6997,CA,8
6087624,New Hazelton,55.24635,-127.5923,CA,2
6087701,Newmarket,44.05011,-79.46631,CA,8
6087704,New Maryland,45.89662,-66.68225,CA,4
6087824,New Toronto,43.60019,-79.50527,CA,8
6087844,New Westminster,49.20678,-122.91092,CA,2
6087892,Niagara Falls,43.10012,-79.06627,CA,8
6088132,Nicolet,46.23085,-72.61292,CA,10
6088469,Nipawin,53.36678,-104.00092,CA,11
6088677,Niverville,49.60559,-97.04234,CA,3
6089009,Noonan,45.96682,-66.53218,CA,4
6089125,Norfolk County,42.8334,-80.38297,CA,8
6089179,Normandin,48.83328,-72.53209,CA,10
6089245,Norman Wells,65.28201,-126.8329,CA,13
6089404,North Battleford,52.77972,-108.2967,CA,11
6089426,North Bay,46.3168,-79.46633,CA,8
6089661,North Cowichan,48.84133,-123.68596,CA,2
6090405,North Perth,43.7251,-80.96723,CA,8
6090579,North Saanich,48.66634,-123.41933,CA,2
6090785,North Vancouver,49.31636,-123.06934,CA,2
6091197,Norwood,44.38342,-77.98281,CA,8
6091314,Notre-Dame-de-Grâce,45.47675,-73.61432,CA,10
6091369,Notre-Dame-de-l'Île-Perrot,45.36678,-73.9325,CA,10
6091422,Notre-Dame-des-Prairies,46.05007,-73.43245,CA,10
6091445,Notre-Dame-du-Lac,46.75012,-79.04961,CA,10
6091451,Notre-Dame-du-Mont-Carmel,46.0168,-75.08259,CA,10
6091919,Oak Bay,48.44964,-123.3026,CA,2
6092095,Oakridge,43.69686,-79.28028,CA,8
6092122,Oakville,43.45011,-79.68292,CA,8
6092125,Oakwood Village,43.68278,-79.43833,CA,8
6092873,Oka,45.46489,-74.08892,CA,10
6092889,Okanagan Falls,49.35,-119.56667,CA,2
6093010,Okotoks,50.72885,-113.98281,CA,1
6093347,Olds,51.78341,-114.10199,CA,1
6093514,Oliver,49.18306,-119.5524,CA,2
6094201,Orangeville,43.9168,-80.09967,CA,8
6094325,Orillia,44.60868,-79.42068,CA,8
6094391,Ormstown,45.13338,-73.99922,CA,10
6094407,Oromocto,45.83512,-66.47917,CA,4
6094573,Osgoode,45.14887,-75.59778,CA,8
6094578,Oshawa,43.90012,-78.84957,CA,8
6094665,Osoyoos,49.03306,-119.45237,CA,2
6094817,Ottawa,45.41117,-75.69812,CA,8
6094884,Otterburn Park,45.53338,-73.21585,CA,10
6095416,Outlook,51.48803,-107.05644,CA,11
6095645,Owen Sound,44.56717,-80.94349,CA,8
6095751,Oxbow,49.23335,-102.1676,CA,11
6095779,Oxford,45.73345,-63.86542,CA,7
6095989,Paddle Prairie,57.95014,-117.48608,CA,1
6096232,Paisley,44.30641,-81.27265,CA,8
6096551,Pangnirtung,66.14642,-65.69996,CA,14
6096672,Papineauville,45.6168,-75.01599,CA,10
6098542,Parkhill,43.15993,-81.68464,CA,8
6098642,Parksville,49.31947,-124.31575,CA,2
6098717,Parrsboro,45.40567,-64.32585,CA,7
6098747,Parry Sound,45.34732,-80.03527,CA,8
6098924,Pasadena,49.01671,-57.59837,CA,5
6100069,Peace River,56.23715,-117.29176,CA,1
6100086,Peachland,49.76862,-119.74633,CA,2
6100681,Pelican Narrows,55.16685,-102.9341,CA,11
6100799,Pemberton,50.31641,-122.80273,CA,2
6100832,Pembroke,45.81681,-77.11616,CA,8
6100954,Penhold,52.13342,-113.8687,CA,1
6101141,Penticton,49.48062,-119.58584,CA,2
6101546,Perth,44.90011,-76.24939,CA,8
6101606,Petawawa,45.89452,-77.28007,CA,8
6101645,Peterborough,44.30012,-78.31623,CA,8
6103581,Petrolia,42.86678,-82.14981,CA,8
6104111,Pickering,43.90012,-79.13289,CA,8
6104215,Picton,44.00176,-77.14637,CA,8
6104221,Pictou,45.67875,-62.70936,CA,7
6104231,Picture Butte,49.8833,-112.78516,CA,1
6104260,Piedmont,45.90008,-74.13251,CA,10
6104329,Pierreville,46.07034,-72.81125,CA,10
6104745,Pilot Butte,50.48011,-104.41911,CA,11
6104841,Pincher Creek,49.48328,-113.95195,CA,1
6104876,Pincourt,45.38338,-73.9825,CA,10
6104966,Pine Falls,50.56641,-96.21808,CA,3
6105815,Pitt Meadows,49.22119,-122.68965,CA,2
6106158,Plantagenet,45.5326,-74.99369,CA,8
6106255,Plattsville,43.30794,-80.61618,CA,8
6106676,Point de Bute,45.90064,-64.24186,CA,4
6107272,Pointe-Calumet,45.50008,-73.9659,CA,10
6107325,Pointe-Claire,45.44868,-73.81669,CA,10
6107683,Pointe-du-Lac,48.50009,-71.78241,CA,10
6109273,Ponoka,52.6768,-113.58147,CA,1
6110611,Pont Rouge,48.88332,-72.08247,CA,10
6111529,Portage la Prairie,49.97282,-98.29263,CA,3
6111632,Port Alberni,49.24133,-124.8028,CA,2
6111696,Port-Cartier,50.03339,-66.86545,CA,10
6111704,Port Colborne,42.90012,-79.23288,CA,8
6111706,Port Coquitlam,49.26637,-122.76932,CA,2
6111867,Port Hawkesbury,45.61685,-61.34853,CA,7
6111882,Port Hope,44.01682,-78.39953,CA,8
6111953,Port McNeill,50.59,-127.08638,CA,2
6111962,Port Moody,49.28124,-122.82457,CA,2
6112000,Port Rowan,42.6168,-80.46638,CA,8
6112027,Port Stanley,42.66679,-81.21644,CA,8
6112057,Port Williams,45.10015,-64.41546,CA,7
6112530,Powassan,46.0334,-79.34961,CA,8
6112608,Powell River,49.83278,-124.52368,CA,2
6112681,Powerview,50.56611,-96.19868,CA,3
6112862,Preeceville,51.94998,-102.66766,CA,11
6113027,Prescott,44.71681,-75.51604,CA,8
6113198,Prévost,45.86678,-74.08251,CA,10
6113335,Prince Albert,53.20008,-105.76772,CA,11
6113355,Prince Edward,44.00012,-77.24946,CA,8
6113365,Prince George,53.9166,-122.75301,CA,2
6113406,Prince Rupert,54.31507,-130.32098,CA,2
6113463,Princeton,49.45802,-120.51076,CA,2
6113466,Princeville,45.76684,-61.29853,CA,7
6113828,Provost,52.35014,-110.26828,CA,1
6114228,Puntledge,49.67322,-125.02907,CA,2
6115156,Queenswood Heights,45.47083,-75.50556,CA,8
6115187,Quesnel,52.97842,-122.4931,CA,2
6115355,Quinte West,44.18342,-77.56618,CA,8
6115754,Gamèti,64.11203,-117.35304,CA,13
6116394,Ranchero,50.654,-119.20236,CA,2
6116548,Rankin Inlet,62.80906,-92.08534,CA,14
6117611,Rawdon,46.05007,-73.71587,CA,10
6117675,Raymond,49.46382,-112.66024,CA,1
6117731,Rayside-Balfour,46.60873,-81.20763,CA,8
6118158,Red Deer,52.26682,-113.802,CA,1
6118417,Red Lake,51.01678,-93.82736,CA,8
6118425,Red Lake,51.06676,-93.73373,CA,8
6119101,Regent Park,43.66041,-79.3615,CA,8
6119109,Regina,50.45008,-104.6178,CA,11
6119113,Regina Beach,50.79146,-104.98006,CA,11
6119448,Renfrew,45.46681,-76.68272,CA,8
6119518,Repentigny,45.74222,-73.45008,CA,10
6121621,Revelstoke,50.99712,-118.1953,CA,2
6122037,Richelieu,45.44336,-73.24602,CA,10
6122053,Richibucto,46.68073,-64.88044,CA,4
6122078,Richmond,45.66677,-72.1491,CA,10
6122081,Richmond,45.1834,-75.83266,CA,8
6122085,Richmond,49.17003,-123.13683,CA,2
6122091,Richmond Hill,43.87111,-79.43725,CA,8
6122180,Rideau Park,53.47899,-113.5047,CA,1
6122230,Ridgetown,42.43536,-81.88733,CA,8
6122288,Rigaud,45.47927,-74.30238,CA,10
6122374,Rimbey,52.6334,-114.23532,CA,1
6122707,Rivers,50.03081,-100.24029,CA,3
6124931,Rivière-Rouge,46.41679,-74.86596,CA,10
6125653,Roberval,48.5168,-72.23244,CA,10
6125862,Roblin,51.22999,-101.3565,CA,3
6126305,Rock Forest,45.35699,-71.99676,CA,10
6126336,Rock Island,45.00699,-72.09628,CA,10
6126540,Rockwood,43.61899,-80.14441,CA,8
6126749,Rocky Mountain House,52.36683,-114.9188,CA,1
6127681,Rosemère,45.63338,-73.79919,CA,10
6127749,Rosetown,51.5501,-108.00136,CA,11
6127950,Rossland,49.08313,-117.80224,CA,2
6128008,Rosthern,52.66679,-106.33446,CA,11
6128081,Rouge,43.80406,-79.16571,CA,8
6128089,Rougemont,45.43338,-73.04914,CA,10
6128577,Rouyn-Noranda,48.23656,-79.02311,CA,10
6128795,Royston,49.64703,-124.9467,CA,2
6136572,Russell,45.2501,-75.36602,CA,8
6137063,Sackville,45.89868,-64.36836,CA,4
6137270,Saguenay,48.41675,-71.06573,CA,10
6137327,Saint-Adolphe-d'Howard,45.96679,-74.33253,CA,10
6137352,Saint-Alexandre,50.02539,-66.86155,CA,10
6137353,Saint-Alexandre,45.5001,-75.74935,CA,10
6137378,Saint-Amable,45.65008,-73.29916,CA,10
6137381,Saint-Ambroise,48.55447,-71.32148,CA,10
6137383,Saint-Ambroise,46.07647,-73.55636,CA,10
6137404,Saint-André-Avellin,45.7168,-75.06599,CA,10
6137411,Saint Andrews,45.0737,-67.05312,CA,4
6137422,Saint-Antoine,46.36294,-64.74985,CA,4
6137462,Saint-Augustin,51.22602,-58.65017,CA,10
6137479,Saint-Barnabé-Sud,45.72977,-72.92244,CA,10
6137489,Saint-Basile-le-Grand,45.53338,-73.28246,CA,10
6137525,Saint-Boniface,46.50011,-75.98264,CA,10
6137533,Saint-Bruno,48.46679,-71.6491,CA,10
6137539,Saint-Bruno-de-Guigues,47.46685,-79.43296,CA,10
6137540,Saint-Bruno-de-Montarville,45.53341,-73.34916,CA,10
6137557,Saint-Canut,45.71502,-74.08376,CA,10
6137571,Saint-Césaire,45.41678,-72.99914,CA,10
6137576,Saint-Charles,45.70288,-73.55417,CA,10
6137587,Saint-Charles-de-Bourget,48.56679,-71.36578,CA,10
6137626,Saint-Colomban,45.73338,-74.13251,CA,10
6137631,Saint-Côme--Linière,46.06677,-70.51573,CA,10
6137633,Saint-Constant,45.36678,-73.56588,CA,10
6137649,Saint-Cyrille-de-Wendover,45.93336,-72.43241,CA,10
6137655,Saint-Damase,45.53341,-72.99914,CA,10
6137676,Saint-Denis-sur-Richelieu,45.78338,-73.14915,CA,10
6137692,Saint-Donat-de-Montcalm,46.31868,-74.22171,CA,10
6137696,Sainte-Adèle,45.95008,-74.13251,CA,10
6137702,Sainte-Agathe-des-Monts,46.05009,-74.28252,CA,10
6137733,Sainte-Anne-de-Bellevue,45.40618,-73.9456,CA,10
6137749,Sainte-Anne-des-Monts,49.12402,-66.49243,CA,10
6137753,Sainte-Anne-des-Plaines,45.76468,-73.81156,CA,10
6137764,Sainte-Béatrix,46.20007,-73.61587,CA,10
6137780,Sainte-Catherine,45.40008,-73.58248,CA,10
6137781,Sainte-Catherine,46.31836,-72.56632,CA,10
6137823,Sainte-Croix,45.13368,-72.80083,CA,10
6137842,Saint-Édouard,45.23338,-73.51588,CA,10
6137941,Sainte-Julie,45.58338,-73.33246,CA,10
6137947,Sainte-Julienne,45.96677,-73.71587,CA,10
6137970,Saint-Elzéar,45.60338,-73.72698,CA,10
6137971,Sainte-Madeleine,45.60008,-73.09914,CA,10
6138032,Sainte-Marthe-sur-le-Lac,45.53338,-73.9325,CA,10
6138038,Sainte-Martine,45.25008,-73.79919,CA,10
6138047,Saint-Émile-de-Suffolk,45.9334,-74.91597,CA,10
6138075,Saint-Éphrem-de-Beauce,46.06677,-70.94905,CA,10
6138103,Sainte-Sophie,45.81678,-73.89919,CA,10
6138118,Sainte-Thècle,46.81676,-72.49911,CA,10
6138121,Sainte-Thérèse,45.63922,-73.82757,CA,10
6138175,Saint-Eustache,45.565,-73.90554,CA,10
6138196,Saint-Faustin,46.11679,-74.48253,CA,10
6138201,Saint-Félicien,48.65007,-72.44906,CA,10
6138210,Saint-Félix-de-Valois,46.16977,-73.42525,CA,10
6138260,Saint-Gabriel,46.30007,-73.38245,CA,10
6138276,Saint-Gédéon,48.50009,-71.76581,CA,10
6138310,Saint-Germain-de-Grantham,45.83337,-72.56582,CA,10
6138352,Saint-Hippolyte,45.93338,-74.0159,CA,10
6138360,Saint-Honoré,48.53338,-71.08236,CA,10
6138374,Saint-Hyacinthe,45.63076,-72.95699,CA,10
6138380,Saint-Ignace,46.70013,-65.08204,CA,4
6138400,Saint-Isidore,47.43345,-79.29965,CA,10
6138411,Saint-Jacques,45.94867,-73.57026,CA,10
6138419,Saint-Jacques-le-Mineur,45.28338,-73.41587,CA,10
6138446,Saint-Jean-Baptiste,45.3806,-74.0121,CA,10
6138495,Saint-Jean-sur-Richelieu,45.30713,-73.26259,CA,10
6138501,Saint-Jérôme,45.78036,-74.00365,CA,10
6138517,Saint John,45.27076,-66.05616,CA,4
6138535,Saint-Joseph,45.95817,-73.22025,CA,10
6138558,Saint-Joseph-de-Coleraine,45.96677,-71.36577,CA,10
6138573,Saint-Joseph-du-Lac,45.53338,-73.9992,CA,10
6138610,Saint-Laurent,45.50008,-73.66585,CA,10
6138617,Saint-Lazare,45.40008,-74.13256,CA,10
6138625,Saint-Léonard,45.58773,-73.59501,CA,10
6138628,Saint-Léonard-d'Aston,46.10723,-72.3735,CA,10
6138638,Saint-Liboire,45.65068,-72.76348,CA,10
6138643,Saint-Lin-Laurentides,45.85008,-73.76588,CA,10
6138719,Saint-Marc-des-Carrières,46.68335,-72.0491,CA,10
6138754,Saint-Mathieu,45.31678,-73.51587,CA,10
6138791,Saint-Michel,45.56758,-73.62168,CA,10
6138802,Saint-Michel-des-Saints,46.67702,-73.91881,CA,10
6138815,Saint-Nazaire,48.58944,-71.55247,CA,10
6138912,Saint-Philippe-de-La Prairie,45.35723,-73.47706,CA,10
6138916,Saint-Pie,45.50277,-72.9089,CA,10
6138920,Saint-Pie-V,46.00351,-72.74689,CA,10
6138950,Saint-Pierre-les-Becquets,46.50005,-72.1991,CA,10
6138966,Saint-Polycarpe,45.30009,-74.29924,CA,10
6138968,Saint-Prime,48.59242,-72.33555,CA,10
6138974,Saint-Raphaël,46.25011,-76.01605,CA,10
6138980,Saint-Raymond,45.46698,-73.60948,CA,10
6138987,Saint-Rémi,45.26678,-73.61588,CA,10
6138996,Saint-Rémi-de-Tingwick,45.86677,-71.81581,CA,10
6139045,Saint-Sauveur,45.88686,-74.17943,CA,10
6139047,Saint-Sauveur-des-Monts,45.90008,-74.16591,CA,10
6139113,Saint-Théophile,45.93338,-70.48233,CA,10
6139123,Saint-Thomas,46.01677,-73.34915,CA,10
6139154,Saint-Tite,46.73336,-72.56581,CA,10
6139181,Saint-Victor,45.61118,-73.51527,CA,10
6139216,Saint-Zotique,45.25009,-74.24924,CA,10
6139289,Salaberry-de-Valleyfield,45.25008,-74.13253,CA,10
6139354,Salisbury,46.03905,-65.04628,CA,4
6139393,Salluit,62.20411,-75.64344,CA,10
6139413,Salmo,49.19554,-117.27704,CA,2
6139416,Salmon Arm,50.6998,-119.30237,CA,2
6139678,Saltair,48.94963,-123.76939,CA,2
6141190,Sarnia,42.97866,-82.40407,CA,8
6141256,Saskatoon,52.13238,-106.66892,CA,11
6141439,Sault Ste. Marie,46.51677,-84.33325,CA,8
6141900,Scarborough Village,43.73899,-79.22124,CA,8
6142418,Scotch Creek,50.89981,-119.4524,CA,2
6142503,Scott,49.81684,-74.58248,CA,10
6142917,Seaforth,43.55009,-81.39976,CA,8
6143367,Sechelt,49.47512,-123.75903,CA,2
6144054,Selkirk,50.1436,-96.88452,CA,3
6144195,Senneterre,48.39302,-77.23951,CA,10
6144312,Sept-Îles,50.20011,-66.38208,CA,10
6144602,Sexsmith,55.34998,-118.78602,CA,1
6145425,Shaunavon,49.65005,-108.4181,CA,11
6145489,Shawinigan,46.56675,-72.74913,CA,10
6145563,Shawville,45.60011,-76.4827,CA,10
6145668,Shediac,46.21981,-64.54107,CA,4
6145672,Shediac Cape,46.23344,-64.56545,CA,4
6145887,Shelburne,43.76325,-65.32355,CA,7
6145890,Shelburne,44.0787,-80.20408,CA,8
6145951,Shellbrook,53.21679,-106.40109,CA,11
6146045,Shenley,46.00007,-70.83234,CA,10
6146143,Sherbrooke,45.40008,-71.89908,CA,10
6146279,Sherwood Park,53.51684,-113.3187,CA,1
6147353,Sicamous,50.83312,-118.98565,CA,2
6147962,Simcoe,42.8334,-80.29967,CA,8
6148374,Sioux Lookout,50.06676,-91.98358,CA,8
6149374,Slave Lake,55.28344,-114.76896,CA,1
6149996,Smithers,54.78036,-127.17428,CA,2
6150174,Smiths Falls,44.90452,-76.02333,CA,8
6150293,Smoky Lake,54.11687,-112.46863,CA,1
6151264,Sooke,48.37463,-123.72762,CA,2
6151350,Sorel-Tracy,46.04178,-73.11358,CA,10
6151455,Souris,46.3501,-62.24862,CA,9
6151456,Souris,49.6172,-100.2612,CA,3
6152244,South Huron,43.31679,-81.51647,CA,8
6152561,South River,45.8334,-79.38293,CA,8
6153117,Spanish,46.20007,-82.34984,CA,8
6153250,Sparwood,49.73332,-114.88532,CA,2
6153766,Spirit River,55.78327,-118.83607,CA,1
6154159,Springdale,49.49995,-56.06492,CA,5
6154202,Springhill,45.65015,-64.04873,CA,7
6154383,Spruce Grove,53.53344,-113.91874,CA,1
6154636,Squamish,49.69925,-123.15631,CA,2
6154897,St. Adolphe,49.6744,-97.11124,CA,3
6155033,St. Albert,53.63344,-113.63533,CA,1
6155302,St. Anthony,51.37039,-55.59743,CA,5
6155721,St. Catharines,43.17126,-79.24267,CA,8
6155762,St. Claude,49.65861,-98.34244,CA,3
6155763,St. Clements,43.5168,-80.6497,CA,8
6155938,Steeles,43.81205,-79.33082,CA,8
6156102,Steinbach,49.52579,-96.68451,CA,3
6156244,Stephenville,48.55001,-58.5818,CA,5
6156245,Stephenville Crossing,48.50001,-58.4318,CA,5
6156307,Stettler,52.31683,-112.71861,CA,1
6156606,St. François Xavier,49.9128,-97.54237,CA,3
6156822,Stirling,44.30012,-77.54948,CA,8
6156874,St. Jean Baptiste,49.26559,-97.34037,CA,3
6157355,Stonewall,50.13441,-97.32676,CA,3
6157430,Stoney Point,44.26681,-79.53292,CA,8
6157536,Stony Plain,53.53343,-114.00205,CA,1
6157795,St. Paul,53.98347,-111.28507,CA,1
6157977,Stratford,43.36679,-80.94972,CA,8
6158023,Strathmore,51.05011,-113.38523,CA,1
6158357,St. Thomas,42.77361,-81.18038,CA,8
6159232,Summerland,49.59977,-119.66911,CA,2
6159244,Summerside,46.39593,-63.78762,CA,9
6159474,Sundre,51.8001,-114.63532,CA,1
6159570,Sunnybrae,50.76651,-119.26907,CA,2
6159580,Sunny Corner,46.9334,-65.81545,CA,4
6159905,Surrey,49.10635,-122.82509,CA,2
6159980,Sussex,45.72266,-65.50663,CA,4
6160070,Sutton,45.10008,-72.61582,CA,10
6160291,Swan Hills,54.71681,-115.40226,CA,1
6160362,Swan River,52.1058,-101.26759,CA,3
6160603,Swift Current,50.28337,-107.80135,CA,11
6160806,Sylvan Lake,52.311,-114.08375,CA,1
6160919,Taber,49.78703,-112.14603,CA,1
6161443,Tam O'Shanter-Sullivan,43.77977,-79.29502,CA,8
6162007,Tavistock,43.31679,-80.83302,CA,8
6162654,Témiscaming,46.72122,-79.09712,CA,10
6162659,Temiskaming Shores,47.49376,-79.71529,CA,8
6162907,Terence Bay,44.47011,-63.72159,CA,7
6162949,Terrace,54.51634,-128.60345,CA,2
6162997,Terrasse-des-Pins,45.86449,-74.06627,CA,10
6163012,Terrebonne,45.70004,-73.64732,CA,10
6163363,The Beaches,43.67372,-79.29539,CA,8
6164499,The Pas,53.82159,-101.24488,CA,3
6164831,Thessalon,46.25006,-83.5666,CA,8
6165406,Thompson,55.7435,-97.85579,CA,3
6165719,Thorold,43.11682,-79.19958,CA,8
6165875,Three Hills,51.70012,-113.26863,CA,1
6166142,Thunder Bay,48.38202,-89.25018,CA,8
6166224,Thurso,45.6001,-75.24931,CA,10
6166739,Timmins,48.46686,-81.33312,CA,8
6166987,Tisdale,52.85002,-104.05096,CA,11
6167125,Tobermory,45.25007,-81.66647,CA,8
6167254,Tofield,53.36684,-112.66862,CA,1
6167817,Torbay,47.66659,-52.73135,CA,5
6167865,Toronto,43.70011,-79.4163,CA,8
6167983,Tottenham,44.02437,-79.80553,CA,8
6168326,Trail,49.09983,-117.70223,CA,2
6168788,Très-Saint-Rédempteur,45.43339,-74.38254,CA,10
6169141,Trois-Rivières,46.34515,-72.5477,CA,10
6169587,Truro,45.36685,-63.26538,CA,7
6169661,Tsawwassen,49.01667,-123.08333,CA,2
6170031,Tuktoyaktuk,69.44472,-133.03422,CA,13
6170118,Tumbler Ridge,55.13027,-120.99415,CA,2
6170799,Tweed,44.47512,-77.31616,CA,8
6171332,Two Hills,53.71031,-111.74595,CA,1
6171515,Tyndall,50.0828,-96.6589,CA,3
6171633,Ucluelet,48.94153,-125.54635,CA,2
6172009,Unity,52.45014,-109.16816,CA,11
6172355,Upper Island Cove,47.64989,-53.21478,CA,5
6172408,Upper Liard,60.04958,-128.90613,CA,12
6172932,Uxbridge,44.10012,-79.11628,CA,8
6172998,Valcourt,45.50008,-72.31581,CA,10
6173001,Val-David,46.03338,-74.21592,CA,10
6173012,Val-des-Monts,45.6501,-75.66604,CA,10
6173017,Val-d'Or,48.0974,-77.79737,CA,10
6173220,Valleyview,55.06673,-117.28585,CA,1
6173241,Val-Morin,46.00008,-74.18251,CA,10
6173331,Vancouver,49.24966,-123.11934,CA,2
6173361,Vanderhoof,54.01657,-124.01982,CA,2
6173404,Vanier,45.4399,-75.66498,CA,8
6173508,Varennes,45.68338,-73.43246,CA,10
6173570,Vaudreuil-Dorion,45.40008,-74.03251,CA,10
6173577,Vaughan,43.8361,-79.49827,CA,8
6173600,Vauxhall,50.06678,-112.11853,CA,1
6173635,Vegreville,53.50015,-112.05182,CA,1
6173690,Venise-en-Québec,45.08338,-73.13245,CA,10
6173750,Verchères,45.78338,-73.34916,CA,10
6173801,Vermilion,53.35409,-110.85849,CA,1
6173864,Vernon,50.26729,-119.27337,CA,2
6173865,Vernon,50.0261,-126.36157,CA,2
6174041,Victoria,48.4359,-123.35155,CA,2
6174151,Victoriaville,46.05007,-71.96579,CA,10
6174254,Viking,53.09606,-111.77527,CA,1
6174335,Ville-Marie,47.33345,-79.43297,CA,10
6174406,Vineland,43.15132,-79.39449,CA,8
6174457,Virden,49.8508,-100.93262,CA,3
6174462,Virgil,43.21682,-79.13288,CA,8
6174468,Virgin Arm-Carter's Cove,49.53322,-54.78145,CA,5
6174687,Vulcan,50.40008,-113.25189,CA,1
6174727,Wabana,47.63319,-52.94806,CA,5
6174914,Wadena,51.94999,-103.80102,CA,11
6175059,Wainwright,52.83482,-110.85342,CA,1
6175108,Wakefield,45.6668,-75.83265,CA,10
6175609,Walpole Island,42.6152,-82.51398,CA,8
6176226,Warman,52.31679,-106.56791,CA,11
6176300,Warren,50.13171,-97.54738,CA,3
6176393,Warwick,45.95007,-71.9824,CA,10
6176421,Wasaga Beach,44.5168,-80.01637,CA,8
6176563,Waskaganish,51.48333,-78.75,CA,10
6176654,Waswanipi,49.73346,-76.16604,CA,10
6176751,Waterford,42.9334,-80.28296,CA,8
6176821,Waterloo,45.35008,-72.51582,CA,10
6176823,Waterloo,43.4668,-80.51639,CA,8
6176902,Watford,42.95008,-81.88309,CA,8
6176928,Watrous,51.66677,-105.46788,CA,11
6176992,Watson Lake,60.06349,-128.70893,CA,12
6177154,Waverley,44.78345,-63.5987,CA,7
6177178,Wawa,47.98877,-84.77411,CA,8
6177814,Welcome Beach,49.47959,-123.89239,CA,2
6177869,Welland,42.98342,-79.24958,CA,8
6177893,Wellesley,43.47691,-80.76209,CA,8
6177945,Wells,45.38508,-65.929,CA,4
6178038,Wembley,55.14995,-119.13602,CA,1
6178582,West End,49.28333,-123.13333,CA,2
6178999,West Hill,43.76737,-79.1795,CA,8
6179138,Westlock,54.15016,-113.86876,CA,1
6179147,West Lorne,42.60009,-81.59976,CA,8
6179226,Westmount,45.48341,-73.59918,CA,10
6179268,Weston,43.70359,-79.51513,CA,8
6179560,Westville,45.56685,-62.71534,CA,7
6179602,Wetaskiwin,52.96683,-113.36869,CA,1
6179652,Weyburn,49.66675,-103.85109,CA,11
6180144,Whistler,50.11817,-122.95396,CA,2
